Country,iso3,sex,age,Nx,Dxhat_WM,Dx_expected,Dx_observed,GHE_2019,Dxhat_spinoff
Lithuania,LTU,Female,20,65192,19.0198847356576,18.9798266088696,19.6760585621151,NA,16.292249300881114
Lithuania,LTU,Female,25,87266,34.1238278943796,33.4406468822941,30.4978907712784,NA,40.42812934526878
Lithuania,LTU,Female,30,89530,68.4399819565931,65.9774924974991,62.9633873987683,NA,74.15318146059064
Lithuania,LTU,Female,35,73018,90.6390659248545,85.8611203734578,83.6232488889891,NA,93.54686691320174
Lithuania,LTU,Female,40,81052,140.908536821146,131.954984994998,140.683818719123,NA,149.69952125402705
Lithuania,LTU,Female,45,100556,227.701232572896,210.585695231744,295.140878431726,NA,300.55943414830443
Lithuania,LTU,Female,50,96838,357.574524431198,329.887462487496,437.792303007061,NA,437.5335467165865
Lithuania,LTU,Female,55,127997,637.529727604808,577.52900966989,673.905005752442,NA,774.5917582836527
Lithuania,LTU,Female,60,105453,828.406192171295,730.271423807936,993.640957386812,NA,1005.8808550912037
Lithuania,LTU,Female,65,99981,1231.66532225477,1048.40946982327,1219.91563085114,NA,1408.3228572951564
Lithuania,LTU,Female,70,69856,1478.15002569499,1240.01533844615,1783.63470865573,NA,1651.5990756900026
Lithuania,LTU,Female,75,77646,2695.86816290112,2256.79176392131,2772.35665140202,NA,2887.5337205885103
Lithuania,LTU,Female,80,55337,3691.72928569943,3184.09186395465,4137.8751156128,NA,4108.154587166433
Lithuania,LTU,Female,85,68523,11577.4349517342,10472.3452817606,9547.80741726635,NA,8235.320453285676
Lithuania,LTU,Male,0,74742,47.8338503123247,53.3242747582528,47.2225405490762,NA,51.76206394893372
Lithuania,LTU,Male,5,80143,8.08059427565769,9.03801267089029,17.7084527059036,NA,4.191931725343878
Lithuania,LTU,Male,10,61526,9.92324746783003,10.8456152050683,6.88662049674028,NA,15.216099983023582
Lithuania,LTU,Male,15,63046,35.0190251055992,36.1520506835612,39.3521171242302,NA,37.105904682693506
Lithuania,LTU,Male,20,68453,56.3881815995081,56.0356785595199,76.7366283922489,NA,80.11027151217522
Lithuania,LTU,Male,25,95967,139.78805462794,134.666388796265,105.266913307316,NA,177.17931587278434
Lithuania,LTU,Male,30,96833,209.770367750847,196.12487495832,195.776782693045,NA,273.5494603800194
Lithuania,LTU,Male,35,78184,274.556686914236,248.545348449483,315.800739921947,NA,343.55297556017973
Lithuania,LTU,Male,40,80127,409.922524843821,365.135711903968,463.37117913781,NA,542.6685067678762
Lithuania,LTU,Male,45,94174,653.441084700101,576.625208402801,783.107130772181,NA,857.7020556439061
Lithuania,LTU,Male,50,88016,900.490096352544,799.864121373791,1099.89167362223,NA,1180.7532693323378
Lithuania,LTU,Male,55,107707,1536.91411088959,1358.41330443481,1761.99104423741,NA,2024.2965718077062
Lithuania,LTU,Male,60,81130,1889.96658153964,1640.39929976659,2237.16785851249,NA,2397.2476493441245
Lithuania,LTU,Male,65,66247,2304.94787916197,1934.13471157052,2439.83126170227,NA,2638.7688022282973
Lithuania,LTU,Male,70,38601,2166.58405740727,1797.66072024008,2578.54747456518,NA,2344.3004751435988
Lithuania,LTU,Male,75,37180,2781.55786121102,2292.94381460487,2731.03692842157,NA,3031.9031846426437
Lithuania,LTU,Male,80,28005,2955.66237050712,2470.08886295432,2817.61158609488,NA,3202.8893614216977
Lithuania,LTU,Male,85,19906,4048.51680150348,3513.07552517506,3625.31379006971,NA,3102.9434362303373
Luxembourg,LUX,Female,0,16147,6.6934458075934,8.48,14.8328332618946,NA,9.892181752051417
Luxembourg,LUX,Female,5,15924,0.925257635011247,1.06,0.988855550792971,NA,0.6446469869341631
Luxembourg,LUX,Female,10,15519,1.09791074095209,1.06,0.015519,NA,0.9739292125523563
Luxembourg,LUX,Female,15,16735,2.4266588501677,2.12,5.93313330475782,NA,2.337263802114951
Luxembourg,LUX,Female,20,19254,1.2758739749324,1.06,2.96656665237891,NA,4.776767362093801
Luxembourg,LUX,Female,25,22072,7.31790944317618,6.36,4.94427775396486,NA,7.072295275193496
Luxembourg,LUX,Female,30,24496,3.57013936925604,3.18,3.95542220317188,NA,9.61113010867577
Luxembourg,LUX,Female,35,24516,12.5940410190919,11.66,9.88855550792971,NA,12.203172201309016
Luxembourg,LUX,Female,40,22437,16.7863026327625,15.9,14.8328332618946,NA,16.931320774821874
Luxembourg,LUX,Female,45,22746,36.0415175011327,34.98,23.7325332190313,NA,31.884915234012343
Luxembourg,LUX,Female,50,22698,43.6861268497204,43.46,35.598799828547,NA,52.905262485289214
Luxembourg,LUX,Female,55,20690,58.9096612795507,59.36,61.3090441491642,NA,72.48928379217617
Luxembourg,LUX,Female,60,17152,83.6045588046274,83.74,66.253321903129,NA,92.22583907913419
Luxembourg,LUX,Female,65,13623,125.899540020929,124.02,126.5735105015,NA,114.50444317604082
Luxembourg,LUX,Female,70,11456,177.718169055545,171.72,157.228032576082,NA,150.95117886484167
Luxembourg,LUX,Female,75,8601,231.493767083098,222.6,222.492498928418,NA,205.8456883151552
Luxembourg,LUX,Female,80,7013,331.874153751547,322.24,328.300042863266,NA,329.09627055232716
Luxembourg,LUX,Female,85,8310,1174.41889023251,1149.04,1153.0055722246,NA,1141.9295154554136
Luxembourg,LUX,Male,0,17102,9.31787746268948,10.6,13.8439777111016,NA,12.710685912224985
Luxembourg,LUX,Male,5,16733,0.98871311219223,1.06,2.96656665237891,NA,0.9752262352169847
Luxembourg,LUX,Male,10,15962,1.11641806859166,1.06,0.015962,NA,1.2892045637248506
Luxembourg,LUX,Male,15,17685,7.24323737723585,6.36,6.92198885555079,NA,3.841937201477565
Luxembourg,LUX,Male,20,20581,7.48489240176884,6.36,5.93313330475782,NA,8.743711937987447
Luxembourg,LUX,Male,25,23626,7.26195622525554,6.36,6.92198885555079,NA,12.29135925804658
Luxembourg,LUX,Male,30,24642,10.5248881146245,9.54,9.88855550792971,NA,14.886157394288633
Luxembourg,LUX,Male,35,24662,19.6544802976228,18.02,22.7436776682383,NA,19.39917170353442
Luxembourg,LUX,Male,40,24118,25.2071651399555,23.32,19.7771110158594,NA,28.174393233444462
Luxembourg,LUX,Male,45,25299,55.6830041699532,53,53.3981997428204,NA,52.81571617263558
Luxembourg,LUX,Male,50,25485,82.6749324633288,80.56,68.231033004715,NA,98.29213268761677
Luxembourg,LUX,Male,55,21983,100.753764932274,99.64,136.46206600943,NA,140.2240000072418
Luxembourg,LUX,Male,60,17629,155.361307839248,153.7,173.04972138877,NA,173.3062193362654
Luxembourg,LUX,Male,65,13719,236.253961383224,231.08,198.759965709387,NA,206.8926441097933
Luxembourg,LUX,Male,70,10767,273.418059000357,261.82,265.013287612516,NA,249.84254770933987
Luxembourg,LUX,Male,75,7049,282.662614321447,267.12,289.73467638234,NA,275.95095017459533
Luxembourg,LUX,Male,80,5240,342.610405428473,326.48,387.631375910844,NA,379.59811959517145
Luxembourg,LUX,Male,85,4305,710.971122407536,686.88,719.886840977282,NA,710.0134425346382
Latvia,LVA,Female,0,54579,21.863349651073,31.3535455278002,33.5143188326742,NA,56.73133548240934
Latvia,LVA,Female,5,45018,3.66112493011993,5.70064464141822,3.94286103913814,NA,7.28184113131006
Latvia,LVA,Female,10,49615,3.75652225874499,5.70064464141821,6.90000681849175,NA,7.624768658366263
Latvia,LVA,Female,15,42712,6.14888616579866,8.55096696212731,8.87143733806083,NA,9.564962473535143
Latvia,LVA,Female,20,33372,11.2733380952293,14.2516116035455,16.7571594163371,NA,13.802096827434674
Latvia,LVA,Female,25,57397,18.8980380568984,22.8025785656728,16.7571594163371,NA,31.900817150888194
Latvia,LVA,Female,30,69510,40.5588554527061,44.6550496911093,39.4286103913814,NA,46.89735314073981
Latvia,LVA,Female,35,59546,61.4191498492396,64.607305936073,67.0286376653484,NA,70.2253421947123
Latvia,LVA,Female,40,61129,99.0199560993218,102.611603545528,114.342970135006,NA,119.99254865631994
Latvia,LVA,Female,45,68512,166.733104245986,174.819769003492,191.2287603982,NA,210.39135547499916
Latvia,LVA,Female,50,62553,247.861483291035,262.229653505238,256.285967543979,NA,271.29921762932906
Latvia,LVA,Female,55,78577,403.013641925452,432.298885307547,414.000409109505,NA,511.69005772755617
Latvia,LVA,Female,60,73215,573.712028911877,609.968976631748,696.900688667667,NA,696.4954675914663
Latvia,LVA,Female,65,72450,842.85427180832,888.350456621004,871.37228964953,NA,1000.0359336034265
Latvia,LVA,Female,70,47888,988.219869408364,1022.31560569433,1258.75838674485,NA,1226.860786623776
Latvia,LVA,Female,75,60410,1909.80155852788,1908.76584743487,2043.38773353334,NA,2384.678370819963
Latvia,LVA,Female,80,35036,2412.39209077724,2259.35549288208,3111.90307513978,NA,2638.7995660755264
Latvia,LVA,Female,85,45347,8527.90292491011,7609.41048885307,6254.36332333288,NA,5792.723960390668
Latvia,LVA,Male,0,59441,29.8879080205801,38.9544050496911,45.3429019500886,NA,57.11801788598568
Latvia,LVA,Male,5,48731,5.52022634837488,7.60085952189095,6.90000681849175,NA,5.115346309279804
Latvia,LVA,Male,10,52557,5.4791606485366,7.60085952189095,6.90000681849175,NA,8.458314239499227
Latvia,LVA,Male,15,43840,21.2988246973037,27.5531157668547,29.5714577935361,NA,24.392125655899004
Latvia,LVA,Male,20,36159,33.5739929475823,39.9045124899275,47.3143324696577,NA,46.19445447202799
Latvia,LVA,Male,25,61295,80.375276861004,90.260206822455,73.9286444838402,NA,122.61046673288386
Latvia,LVA,Male,30,72749,175.438893995154,180.52041364491,141.942997408973,NA,192.1263941998802
Latvia,LVA,Male,35,61417,179.809195351472,177.670091324201,197.143051956907,NA,244.47243890901015
Latvia,LVA,Male,40,59619,306.607793097826,302.134165995165,323.314605209328,NA,350.3744836112564
Latvia,LVA,Male,45,64627,411.930647880033,419.947488584475,480.043331515069,NA,480.206391687943
Latvia,LVA,Male,50,56624,597.713484832256,623.270480795058,666.343515614346,NA,667.3802026701775
Latvia,LVA,Male,55,66488,1011.29451014346,1064.12033306473,1001.48670394109,NA,1161.0613417522447
Latvia,LVA,Male,60,56716,1229.69970851514,1282.6450443191,1388.87280103641,NA,1493.0059556286922
Latvia,LVA,Male,65,47763,1472.64035024901,1526.82265645984,1656.9873516978,NA,1738.6102213872139
Latvia,LVA,Male,70,26833,1301.25101526125,1340.60159817352,1703.31596890768,NA,1545.2534072128053
Latvia,LVA,Male,75,27573,1792.02760863431,1826.1065001343,1808.78750170462,NA,2034.94869086222
Latvia,LVA,Male,80,14438,1485.9575288461,1481.2174993285,1840.33039001773,NA,1683.6134433047623
Latvia,LVA,Male,85,12466,2441.69998213476,2393.32064195541,2088.73063548343,NA,1969.3588246553409
Morocco,MAR,Female,0,1618708,5190.28544530149,6560.30639803945,NA,NA,7475.248421101436
Morocco,MAR,Female,5,1669826,409.283777118761,512.62122123244,NA,NA,687.885486241578
Morocco,MAR,Female,10,1521630,232.117076108115,267.72525319427,NA,NA,382.4257685174925
Morocco,MAR,Female,15,1451080,608.85096562609294,651.672321728689,NA,NA,687.988101960938
Morocco,MAR,Female,20,1408722,763.533049910593,776.19569530742,NA,NA,1011.8159006139742
Morocco,MAR,Female,25,1487258,1012.95802233979,1002.41315730878,NA,NA,1196.467144055448
Morocco,MAR,Female,30,1444119,1388.66605053992,1340.701655531,NA,NA,1314.8806122729466
Morocco,MAR,Female,35,1422751,2110.01983548532,1993.41167203951,NA,NA,1819.8467544482176
Morocco,MAR,Female,40,1248720,3071.06687176857,2818.3790219986,NA,NA,2109.772245407226
Morocco,MAR,Female,45,1116799,4711.0031126789,4225.49314343825,NA,NA,2814.099677344755
Morocco,MAR,Female,50,1008565,6990.70958859498,6122.39920095424,NA,NA,3848.7552692991576
Morocco,MAR,Female,55,916089,10209.3890877913,8789.27478509872,NA,NA,5425.967292859849
Morocco,MAR,Female,60,791202,13736.9006574056,11619.0684496754,NA,NA,7957.404763289409
Morocco,MAR,Female,65,587089,14893.0806923689,12682.7055989937,NA,NA,10016.654155756249
Morocco,MAR,Female,70,341850,14094.7607744184,12294.60775134,NA,NA,12120.162052274729
Morocco,MAR,Female,75,284028,19557.2775327083,17504.87324083,NA,NA,18491.673542625776
Morocco,MAR,Female,80,186224,20519.9823503062,18345.4060124865,NA,NA,28134.66706652365
Morocco,MAR,Female,85,89011,19606.6142412075,18046.5499158975,NA,NA,33300.377755787966
Morocco,MAR,Male,0,1706330,6765.15863052887,8458.25015033526,NA,NA,9505.596746132172
Morocco,MAR,Male,5,1757751,489.585707236636,610.164530535779,NA,NA,876.3719332418733
Morocco,MAR,Male,10,1605973,307.215920554808,359.042393818673,NA,NA,496.3803736874086
Morocco,MAR,Male,15,1518513,1150.35192400869,1276.36457918199,NA,NA,715.2494541163286
Morocco,MAR,Male,20,1465622,1445.31832323772,1553.42908539466,NA,NA,1058.3845574677616
Morocco,MAR,Male,25,1521676,1496.12659776401,1561.73064363324,NA,NA,1246.0472581452943
Morocco,MAR,Male,30,1418440,1658.02133700955,1653.04778425765,NA,NA,1330.1222321369428
Morocco,MAR,Male,35,1321046,2110.55434344977,2031.80637889295,NA,NA,1694.3537759615845
Morocco,MAR,Male,40,1111753,2820.48494878389,2641.97090942873,NA,NA,2060.379549632404
Morocco,MAR,Male,45,975160,4289.75296266797,3946.35324766593,NA,NA,2730.5627301998393
Morocco,MAR,Male,50,916000,7128.98140544782,6418.14221320373,NA,NA,4270.274135092677
Morocco,MAR,Male,55,903130,11927.6570795795,10564.7705533754,NA,NA,6741.226640305924
Morocco,MAR,Male,60,776036,17007.5761298389,14850.4499940434,NA,NA,10219.691965951979
Morocco,MAR,Male,65,580692,19570.1502752462,16947.6311440652,NA,NA,13667.210504888584
Morocco,MAR,Male,70,340255,18510.9113166459,15999.1781153072,NA,NA,17130.100517160332
Morocco,MAR,Male,75,230945,20035.022983384,17466.4785339766,NA,NA,22423.179841754143
Morocco,MAR,Male,80,124233,16547.057991676,14405.2789334995,NA,NA,26688.976606098757
Morocco,MAR,Male,85,43332,10753.4262440214,9684.80538008576,NA,NA,21469.652420405557
Republic of Moldova,MDA,Female,0,98566,195.002849095132,221.581318181669,143.537142292295,NA,152.783920174827
Republic of Moldova,MDA,Female,5,107224,17.2870679491104,19.9857659536407,15.0563435970939,NA,10.74983235746864
Republic of Moldova,MDA,Female,10,105482,20.0391717449574,21.7236586452616,12.0450748776751,NA,12.208093415069252
Republic of Moldova,MDA,Female,15,97800,20.4402796853771,20.8547122994511,25.0939059951564,NA,22.100555987932932
Republic of Moldova,MDA,Female,20,118028,25.1868582974587,25.1994440285035,27.1014184747689,NA,26.316427978430553
Republic of Moldova,MDA,Female,25,161950,50.4559719319369,49.5299417111964,60.2253743883754,NA,60.01304729633103
Republic of Moldova,MDA,Female,30,205820,99.2093149982446,95.5840980391511,133.499579894232,NA,110.50110061401651
Republic of Moldova,MDA,Female,35,175173,150.483493922808,142.507200712916,149.559679731132,NA,142.04988513037492
Republic of Moldova,MDA,Female,40,152172,252.740450133485,237.222352406257,268.002916028271,NA,201.77558476232673
Republic of Moldova,MDA,Female,45,134822,337.012321384685,312.820684491767,390.461177284634,NA,341.13559218509977
Republic of Moldova,MDA,Female,50,124559,466.101917673933,430.99738752199,558.088469332279,NA,492.8242673672493
Republic of Moldova,MDA,Female,55,156775,1005.43050603588,917.60734117585,1002.75248356645,NA,1041.331749290305
Republic of Moldova,MDA,Female,60,146074,1448.89978240394,1288.64743083692,1636.1226708842,NA,1771.3312350564897
Republic of Moldova,MDA,Female,65,136354,2745.52516684302,2385.25771924972,2339.75579498839,NA,2101.642892670868
Republic of Moldova,MDA,Female,70,64243,1611.18142156225,1365.11470926824,2420.05629417289,NA,1735.633799056916
Republic of Moldova,MDA,Female,75,52643,3143.53514549561,2714.58838431189,2637.87139821084,NA,2771.1851296297614
Republic of Moldova,MDA,Female,80,37753,3669.04055226774,3238.5630308356,3296.33549152375,NA,3244.1355470685958
Republic of Moldova,MDA,Female,85,26572,3911.0290883823,3519.23270053238,4094.32170216972,NA,4643.2599810316115
Republic of Moldova,MDA,Male,0,103954,265.901715699357,291.097025846505,179.67236692532,NA,197.6709943935777
Republic of Moldova,MDA,Male,5,114314,23.4437438469743,26.0683903743139,21.0788810359314,NA,22.312880930710925
Republic of Moldova,MDA,Male,10,111388,31.0960311471919,33.8889074866081,17.0638560767064,NA,13.637470577716794
Republic of Moldova,MDA,Male,15,104616,52.040671346372,53.8746734402488,49.1840557505066,NA,38.117518454988364
Republic of Moldova,MDA,Male,20,123090,94.2574773252175,93.8462053475301,79.2967429446943,NA,78.41388935582621
Republic of Moldova,MDA,Male,25,167765,177.54179091362,171.182430124662,143.537142292295,NA,163.3436234941811
Republic of Moldova,MDA,Male,30,212169,341.291495835488,318.90330891244,286.070528344783,NA,307.6452918507577
Republic of Moldova,MDA,Male,35,180714,464.113204324762,418.832138680644,418.566351999209,NA,489.722092994701
Republic of Moldova,MDA,Male,40,149505,713.680344760289,636.06872513326,700.621855384767,NA,566.9820440165743
Republic of Moldova,MDA,Male,45,126309,920.001562984382,815.071672370216,872.264172391638,NA,853.5763531048459
Republic of Moldova,MDA,Male,50,109905,1257.76037287181,1123.54762513293,1218.5600751248,NA,1222.9359604775916
Republic of Moldova,MDA,Male,55,129776,2261.14379451041,2015.08657593447,2062.71907280186,NA,2112.0292168270216
Republic of Moldova,MDA,Male,60,112051,3080.50032595017,2696.34051104987,2985.17105718381,NA,3042.228753699514
Republic of Moldova,MDA,Male,65,93810,4317.44138172979,3686.07039892799,3445.89517125488,NA,3301.250867527187
Republic of Moldova,MDA,Male,70,41172,1608.62539395359,1307.76425044475,2865.72406464686,NA,2204.291531841831
Republic of Moldova,MDA,Male,75,26931,2453.77916930025,2057.66494687918,2219.30504621163,NA,2518.0443689686954
Republic of Moldova,MDA,Male,80,15512,2055.79604048957,1753.53372584552,2005.5049671329,NA,2277.83484274941
Republic of Moldova,MDA,Male,85,8972,1372.08562646729,1164.38810338602,1837.87767508526,NA,2368.085160925604
Madagascar,MDG,Female,0,2030874,17712.5648551809,20295.3119467936,NA,NA,16786.129809638638
Madagascar,MDG,Female,5,1808089,3468.90750429005,3891.4533712974,NA,NA,2655.458270869167
Madagascar,MDG,Female,10,1654969,2261.62221384702,2390.17664188591,NA,NA,1938.61573601012
Madagascar,MDG,Female,15,1503051,1588.55993629765,1584.97529089597,NA,NA,2663.5507000651432
Madagascar,MDG,Female,20,1340892,2164.32630363088,2064.91767510445,NA,NA,2897.947817272724
Madagascar,MDG,Female,25,1115386,2407.88620879706,2245.02850361535,NA,NA,2743.012727869725
Madagascar,MDG,Female,30,916564,2680.0896562792,2454.80464505747,NA,NA,2976.134341932451
Madagascar,MDG,Female,35,770646,3191.68063198626,2862.70269786158,NA,NA,3268.334510348614
Madagascar,MDG,Female,40,658090,3946.30843101336,3447.53315279111,NA,NA,3529.895928179915
Madagascar,MDG,Female,45,543233,4587.23636976255,3911.58340507215,NA,NA,3813.125210280083
Madagascar,MDG,Female,50,438690,5520.34820535253,4616.13458718834,NA,NA,4256.297310018835
Madagascar,MDG,Female,55,352840,6648.90743069166,5457.35810388046,NA,NA,5068.288731978249
Madagascar,MDG,Female,60,277270,7898.66710281946,6387.5775593662,NA,NA,6326.1951644007
Madagascar,MDG,Female,65,204536,8160.81941097952,6633.3758665105,NA,NA,7983.494039295084
Madagascar,MDG,Female,70,122474,7404.93614655651,6161.90928599665,NA,NA,7841.188751987563
Madagascar,MDG,Female,75,75764,6972.89908509689,5907.63517515772,NA,NA,7807.1427950921425
Madagascar,MDG,Female,80,41245,5948.64023975728,5043.10319830538,NA,NA,6630.479413513533
Madagascar,MDG,Female,85,21787,5341.00698277584,4602.36140618457,NA,NA,6324.814849033624
Madagascar,MDG,Male,0,2078553,22069.501494089,25103.211592573,NA,NA,20462.563446073145
Madagascar,MDG,Male,5,1845421,3927.85169048577,4393.64474020428,NA,NA,3412.5648576511117
Madagascar,MDG,Male,10,1675821,2693.66035646575,2868.00007517072,NA,NA,2463.900685429231
Madagascar,MDG,Male,15,1509087,2052.43937083483,2116.83197273406,NA,NA,3010.9367608171706
Madagascar,MDG,Male,20,1334852,2739.4907110887402,2750.39829890772,NA,NA,3048.487414637429
Madagascar,MDG,Male,25,1107606,2694.36011061493,2629.61809625923,NA,NA,2846.473025304742
Madagascar,MDG,Male,30,913174,2854.5556530856,2678.35396750336,NA,NA,3183.614812555302
